image_path,split
Bile Duct/fold3_00001489.png,train
Bile Duct/fold3_00001490.png,train
Bile Duct/fold3_00001491.png,train
Bile Duct/fold3_00001493.png,train
Bile Duct/fold3_00001494.png,train
Bile Duct/fold3_00001495.png,train
Bile Duct/fold3_00001496.png,train
Bile Duct/fold3_00001497.png,train
Bile Duct/fold3_00001498.png,train
Bile Duct/fold3_00001499.png,train
Bile Duct/fold3_00001501.png,train
Bile Duct/fold3_00001502.png,train
Bile Duct/fold3_00001503.png,train
Bile Duct/fold3_00001504.png,train
Bile Duct/fold3_00001505.png,train
Bile Duct/fold3_00001507.png,train
Bile Duct/fold3_00001508.png,train
Bile Duct/fold3_00001509.png,train
Bile Duct/fold3_00001510.png,train
Bile Duct/fold3_00001511.png,train
Bile Duct/fold3_00001512.png,train
Bile Duct/fold3_00001513.png,train
Bile Duct/fold3_00001514.png,train
Bile Duct/fold3_00001515.png,train
Bile Duct/fold3_00001516.png,train
Bile Duct/fold3_00001517.png,train
Bile Duct/fold3_00001518.png,train
Bile Duct/fold3_00001519.png,train
Bile Duct/fold3_00001520.png,train
Bile Duct/fold3_00001521.png,train
Bile Duct/fold3_00001522.png,train
Bile Duct/fold3_00001523.png,train
Bile Duct/fold3_00001524.png,train
Bile Duct/fold3_00001525.png,train
Bile Duct/fold3_00001527.png,train
Bile Duct/fold3_00001529.png,train
Bile Duct/fold3_00001531.png,train
Bile Duct/fold3_00001532.png,train
Bile Duct/fold3_00001533.png,train
Bile Duct/fold3_00001534.png,train
Bile Duct/fold3_00001535.png,train
Bile Duct/fold3_00001536.png,train
Bile Duct/fold3_00001537.png,train
Bile Duct/fold3_00001538.png,train
Bile Duct/fold3_00001539.png,train
Bile Duct/fold3_00001540.png,train
Bile Duct/fold3_00001541.png,train
Bile Duct/fold3_00001542.png,train
Bile Duct/fold3_00001543.png,train
Bile Duct/fold3_00001544.png,train
Bile Duct/fold3_00001546.png,train
Bile Duct/fold3_00001547.png,train
Bile Duct/fold3_00001548.png,train
Bile Duct/fold3_00001549.png,train
Bile Duct/fold3_00001550.png,train
Bile Duct/fold3_00001551.png,train
Bile Duct/fold3_00001552.png,train
Bladder/fold1_00001660.png,train
Bladder/fold1_00001661.png,train
Bladder/fold1_00001662.png,train
Bladder/fold1_00001663.png,train
Bladder/fold1_00001664.png,train
Bladder/fold1_00001665.png,train
Bladder/fold1_00001666.png,train
Bladder/fold1_00001667.png,train
Bladder/fold1_00001668.png,train
Bladder/fold1_00001669.png,train
Bladder/fold1_00001673.png,train
Bladder/fold1_00001675.png,train
Bladder/fold1_00001676.png,train
Bladder/fold1_00001677.png,train
Bladder/fold2_00000815.png,train
Bladder/fold2_00000818.png,train
Bladder/fold2_00000819.png,train
Bladder/fold2_00000824.png,train
Bladder/fold2_00000825.png,train
Bladder/fold2_00000827.png,train
Bladder/fold2_00000828.png,train
Bladder/fold2_00001453.png,train
Bladder/fold2_00001458.png,train
Bladder/fold2_00001460.png,train
Bladder/fold2_00001463.png,train
Bladder/fold2_00001464.png,train
Bladder/fold2_00001466.png,train
Bladder/fold2_00001467.png,train
Bladder/fold2_00001468.png,train
Bladder/fold2_00001469.png,train
Bladder/fold2_00001472.png,train
Bladder/fold2_00001473.png,train
Bladder/fold2_00001474.png,train
Bladder/fold2_00001475.png,train
Bladder/fold2_00001476.png,train
Bladder/fold2_00001479.png,train
Bladder/fold2_00001482.png,train
Bladder/fold2_00001483.png,train
Bladder/fold2_00001484.png,train
Bladder/fold2_00001487.png,train
Bladder/fold2_00001488.png,train
Bladder/fold2_00001491.png,train
Bladder/fold2_00001493.png,train
Bladder/fold2_00001494.png,train
Bladder/fold2_00001495.png,train
Bladder/fold2_00001496.png,train
Bladder/fold2_00001497.png,train
Bladder/fold2_00001499.png,train
Bladder/fold2_00001500.png,train
Bladder/fold2_00001501.png,train
Bladder/fold2_00001503.png,train
Bladder/fold3_00000852.png,train
Bladder/fold3_00000853.png,train
Bladder/fold3_00000860.png,train
Bladder/fold3_00000861.png,train
Bladder/fold3_00001553.png,train
Bladder/fold3_00001554.png,train
Bladder/fold3_00001555.png,train
Bladder/fold3_00001556.png,train
Bladder/fold3_00001558.png,train
Bladder/fold3_00001559.png,train
Bladder/fold3_00001560.png,train
Bladder/fold3_00001564.png,train
Bladder/fold3_00001566.png,train
Bladder/fold3_00001568.png,train
Bladder/fold3_00001569.png,train
Bladder/fold3_00001570.png,train
Bladder/fold3_00001571.png,train
Bladder/fold3_00001572.png,train
Bladder/fold3_00001576.png,train
Bladder/fold3_00001577.png,train
Bladder/fold3_00001579.png,train
Bladder/fold3_00001583.png,train
Bladder/fold3_00001584.png,train
Bladder/fold3_00001585.png,train
Bladder/fold3_00001586.png,train
Bladder/fold3_00001587.png,train
Bladder/fold3_00001588.png,train
Bladder/fold3_00001589.png,train
Bladder/fold3_00001590.png,train
Bladder/fold3_00001592.png,train
Bladder/fold3_00001593.png,train
Bladder/fold3_00001594.png,train
Bladder/fold3_00001596.png,train
Bladder/fold3_00001597.png,train
Bladder/fold3_00001598.png,train
Bladder/fold3_00001599.png,train
Bladder/fold3_00001600.png,train
Bladder/fold3_00001601.png,train
Bladder/fold3_00001604.png,train
Bladder/fold3_00001605.png,train
Bladder/fold3_00001607.png,train
Bladder/fold3_00001608.png,train
Breast/fold1_00000000.png,train
Breast/fold1_00000001.png,train
Breast/fold1_00000003.png,train
Breast/fold1_00000004.png,train
Breast/fold1_00000005.png,train
Breast/fold1_00000006.png,train
Breast/fold1_00000007.png,train
Breast/fold1_00000008.png,train
Breast/fold1_00000009.png,train
Breast/fold1_00000010.png,train
Breast/fold1_00000011.png,train
Breast/fold1_00000012.png,train
Breast/fold1_00000013.png,train
Breast/fold1_00000014.png,train
Breast/fold1_00000015.png,train
Breast/fold1_00000016.png,train
Breast/fold1_00000017.png,train
Breast/fold1_00000018.png,train
Breast/fold1_00000019.png,train
Breast/fold1_00000020.png,train
Breast/fold1_00000021.png,train
Breast/fold1_00000022.png,train
Breast/fold1_00000023.png,train
Breast/fold1_00000024.png,train
Breast/fold1_00000025.png,train
Breast/fold1_00000026.png,train
Breast/fold1_00000027.png,train
Breast/fold1_00000028.png,train
Breast/fold1_00000030.png,train
Breast/fold1_00000031.png,train
Breast/fold1_00000032.png,train
Breast/fold1_00000033.png,train
Breast/fold1_00000034.png,train
Breast/fold1_00000035.png,train
Breast/fold1_00000036.png,train
Breast/fold1_00000037.png,train
Breast/fold1_00000038.png,train
Breast/fold1_00000039.png,train
Breast/fold1_00000040.png,train
Breast/fold1_00000041.png,train
Breast/fold1_00000042.png,train
Breast/fold1_00000043.png,train
Breast/fold1_00000044.png,train
Breast/fold1_00000045.png,train
Breast/fold1_00000046.png,train
Breast/fold1_00000047.png,train
Breast/fold1_00000048.png,train
Breast/fold1_00000049.png,train
Breast/fold1_00000050.png,train
Breast/fold1_00000051.png,train
Breast/fold1_00000052.png,train
Breast/fold1_00000053.png,train
Breast/fold1_00000054.png,train
Breast/fold1_00000055.png,train
Breast/fold1_00000056.png,train
Breast/fold1_00000057.png,train
Breast/fold1_00000058.png,train
Breast/fold1_00000059.png,train
Breast/fold1_00000060.png,train
Breast/fold1_00000061.png,train
Breast/fold1_00000062.png,train
Breast/fold1_00000063.png,train
Breast/fold1_00000064.png,train
Breast/fold1_00000065.png,train
Breast/fold1_00000066.png,train
Breast/fold1_00000067.png,train
Breast/fold1_00000068.png,train
Breast/fold1_00000069.png,train
Breast/fold1_00000070.png,train
Breast/fold1_00000071.png,train
Breast/fold1_00000072.png,train
Breast/fold1_00000073.png,train
Breast/fold1_00000074.png,train
Breast/fold1_00000075.png,train
Breast/fold1_00000076.png,train
Breast/fold1_00000077.png,train
Breast/fold1_00000078.png,train
Breast/fold1_00000080.png,train
Breast/fold1_00000081.png,train
Breast/fold1_00000082.png,train
Breast/fold1_00000083.png,train
Breast/fold1_00000084.png,train
Breast/fold1_00000085.png,train
Breast/fold1_00000087.png,train
Breast/fold1_00000088.png,train
Breast/fold1_00000089.png,train
Breast/fold1_00000090.png,train
Breast/fold1_00000091.png,train
Breast/fold1_00000092.png,train
Breast/fold1_00000093.png,train
Breast/fold1_00000094.png,train
Breast/fold1_00000095.png,train
Breast/fold1_00000096.png,train
Breast/fold1_00000097.png,train
Breast/fold1_00000098.png,train
Breast/fold1_00000099.png,train
Breast/fold1_00000100.png,train
Breast/fold1_00000101.png,train
Breast/fold1_00000102.png,train
Breast/fold1_00000103.png,train
Breast/fold1_00000104.png,train
Breast/fold1_00000105.png,train
Breast/fold1_00000106.png,train
Breast/fold1_00000107.png,train
Breast/fold1_00000108.png,train
Breast/fold1_00000109.png,train
Breast/fold1_00000110.png,train
Breast/fold1_00000111.png,train
Breast/fold1_00000112.png,train
Breast/fold1_00000113.png,train
Breast/fold1_00000114.png,train
Breast/fold1_00000115.png,train
Breast/fold1_00000116.png,train
Breast/fold1_00000117.png,train
Breast/fold1_00000118.png,train
Breast/fold1_00000119.png,train
Breast/fold1_00000120.png,train
Breast/fold1_00000121.png,train
Breast/fold1_00000122.png,train
Breast/fold1_00000123.png,train
Breast/fold1_00000124.png,train
Breast/fold1_00000125.png,train
Breast/fold1_00000126.png,train
Breast/fold1_00000127.png,train
Breast/fold1_00000128.png,train
Breast/fold1_00000129.png,train
Breast/fold1_00000130.png,train
Breast/fold1_00000131.png,train
Breast/fold1_00000132.png,train
Breast/fold1_00000133.png,train
Breast/fold1_00000134.png,train
Breast/fold1_00000135.png,train
Breast/fold1_00000136.png,train
Breast/fold1_00000137.png,train
Breast/fold1_00000138.png,train
Breast/fold1_00000139.png,train
Breast/fold1_00000140.png,train
Breast/fold1_00000141.png,train
Breast/fold1_00000142.png,train
Breast/fold1_00000143.png,train
Breast/fold1_00000144.png,train
Breast/fold1_00000145.png,train
Breast/fold1_00000146.png,train
Breast/fold1_00000147.png,train
Breast/fold1_00000148.png,train
Breast/fold1_00000149.png,train
Breast/fold1_00000150.png,train
Breast/fold1_00000151.png,train
Breast/fold1_00000152.png,train
Breast/fold1_00000153.png,train
Breast/fold1_00000154.png,train
Breast/fold1_00000155.png,train
Breast/fold1_00000156.png,train
Breast/fold1_00000157.png,train
Breast/fold1_00000158.png,train
Breast/fold1_00000159.png,train
Breast/fold1_00000160.png,train
Breast/fold1_00000161.png,train
Breast/fold1_00000162.png,train
Breast/fold1_00000163.png,train
Breast/fold1_00000164.png,train
Breast/fold1_00000165.png,train
Breast/fold1_00000166.png,train
Breast/fold1_00000167.png,train
Breast/fold1_00000168.png,train
Breast/fold1_00000169.png,train
Breast/fold1_00000170.png,train
Breast/fold1_00000171.png,train
Breast/fold1_00000172.png,train
Breast/fold1_00000173.png,train
Breast/fold1_00000174.png,train
Breast/fold1_00000175.png,train
Breast/fold1_00000176.png,train
Breast/fold1_00000177.png,train
Breast/fold1_00000178.png,train
Breast/fold1_00000179.png,train
Breast/fold1_00000180.png,train
Breast/fold1_00000181.png,train
Breast/fold1_00000182.png,train
Breast/fold1_00000183.png,train
Breast/fold1_00000184.png,train
Breast/fold1_00000185.png,train
Breast/fold1_00000186.png,train
Breast/fold1_00000187.png,train
Breast/fold1_00000188.png,train
Breast/fold1_00000189.png,train
Breast/fold1_00000190.png,train
Breast/fold1_00000191.png,train
Breast/fold1_00000192.png,train
Breast/fold1_00000193.png,train
Breast/fold1_00000194.png,train
Breast/fold1_00000195.png,train
Breast/fold1_00000196.png,train
Breast/fold1_00000197.png,train
Breast/fold1_00000198.png,train
Breast/fold1_00000199.png,train
Breast/fold1_00000200.png,train
Breast/fold1_00000201.png,train
Breast/fold1_00000202.png,train
Breast/fold1_00000203.png,train
Breast/fold1_00000204.png,train
Breast/fold1_00000205.png,train
Breast/fold1_00000206.png,train
Breast/fold1_00000207.png,train
Breast/fold1_00000208.png,train
Breast/fold1_00000209.png,train
Breast/fold1_00000210.png,train
Breast/fold1_00000211.png,train
Breast/fold1_00000212.png,train
Breast/fold1_00000213.png,train
Breast/fold1_00000214.png,train
Breast/fold1_00000215.png,train
Breast/fold1_00000216.png,train
Breast/fold1_00000217.png,train
Breast/fold1_00000218.png,train
Breast/fold1_00000219.png,train
Breast/fold1_00000220.png,train
Breast/fold1_00000221.png,train
Breast/fold1_00000222.png,train
Breast/fold1_00000223.png,train
Breast/fold1_00000224.png,train
Breast/fold1_00000225.png,train
Breast/fold1_00000226.png,train
Breast/fold1_00000227.png,train
Breast/fold1_00000228.png,train
Breast/fold1_00000229.png,train
Breast/fold1_00000230.png,train
Breast/fold1_00000231.png,train
Breast/fold1_00000232.png,train
Breast/fold1_00000233.png,train
Breast/fold1_00000234.png,train
Breast/fold1_00000235.png,train
Breast/fold1_00000236.png,train
Breast/fold1_00000238.png,train
Breast/fold1_00000239.png,train
Breast/fold1_00000240.png,train
Breast/fold1_00000242.png,train
Breast/fold1_00000243.png,train
Breast/fold1_00000244.png,train
Breast/fold1_00000245.png,train
Breast/fold1_00000246.png,train
Breast/fold1_00000247.png,train
Breast/fold1_00000248.png,train
Breast/fold1_00000249.png,train
Breast/fold1_00000250.png,train
Breast/fold1_00000251.png,train
Breast/fold1_00000252.png,train
Breast/fold1_00000253.png,train
Breast/fold1_00000254.png,train
Breast/fold1_00000255.png,train
Breast/fold1_00000256.png,train
Breast/fold1_00000257.png,train
Breast/fold1_00000258.png,train
Breast/fold1_00000259.png,train
Breast/fold1_00000260.png,train
Breast/fold1_00000261.png,train
Breast/fold1_00000263.png,train
Breast/fold1_00000264.png,train
Breast/fold1_00000265.png,train
Breast/fold1_00000266.png,train
Breast/fold1_00000267.png,train
Breast/fold1_00000268.png,train
Breast/fold1_00000269.png,train
Breast/fold1_00000270.png,train
Breast/fold1_00000271.png,train
Breast/fold1_00000272.png,train
Breast/fold1_00000273.png,train
Breast/fold1_00000274.png,train
Breast/fold1_00000275.png,train
Breast/fold1_00000276.png,train
Breast/fold1_00000277.png,train
Breast/fold1_00000278.png,train
Breast/fold1_00000279.png,train
Breast/fold1_00000280.png,train
Breast/fold1_00000281.png,train
Breast/fold1_00000282.png,train
Breast/fold1_00000284.png,train
Breast/fold1_00000285.png,train
Breast/fold1_00000286.png,train
Breast/fold1_00000287.png,train
Breast/fold1_00000288.png,train
Breast/fold1_00000289.png,train
Breast/fold1_00000291.png,train
Breast/fold1_00000292.png,train
Breast/fold1_00000293.png,train
Breast/fold1_00000294.png,train
Breast/fold1_00000295.png,train
Breast/fold1_00000296.png,train
Breast/fold1_00000297.png,train
Breast/fold1_00000298.png,train
Breast/fold1_00000299.png,train
Breast/fold1_00000300.png,train
Breast/fold1_00000301.png,train
Breast/fold1_00000302.png,train
Breast/fold1_00000303.png,train
Breast/fold1_00000304.png,train
Breast/fold1_00000305.png,train
Breast/fold1_00000306.png,train
Breast/fold1_00000307.png,train
Breast/fold1_00000308.png,train
Breast/fold1_00000309.png,train
Breast/fold1_00000310.png,train
Breast/fold1_00000311.png,train
Breast/fold1_00000312.png,train
Breast/fold1_00000313.png,train
Breast/fold1_00000314.png,train
Breast/fold1_00000315.png,train
Breast/fold1_00000316.png,train
Breast/fold1_00000317.png,train
Breast/fold1_00000318.png,train
Breast/fold1_00000319.png,train
Breast/fold1_00000320.png,train
Breast/fold1_00000321.png,train
Breast/fold1_00000323.png,train
Breast/fold1_00000324.png,train
Breast/fold1_00000325.png,train
Breast/fold1_00000326.png,train
Breast/fold1_00000327.png,train
Breast/fold1_00000328.png,train
Breast/fold1_00000329.png,train
Breast/fold1_00000330.png,train
Breast/fold1_00000331.png,train
Breast/fold1_00000332.png,train
Breast/fold1_00000333.png,train
Breast/fold1_00000334.png,train
Breast/fold1_00000335.png,train
Breast/fold1_00000336.png,train
Breast/fold1_00000337.png,train
Breast/fold1_00000338.png,train
Breast/fold1_00000339.png,train
Breast/fold1_00000340.png,train
Breast/fold1_00000341.png,train
Breast/fold1_00000342.png,train
Breast/fold1_00000343.png,train
Breast/fold1_00000344.png,train
Breast/fold1_00000345.png,train
Breast/fold1_00000346.png,train
Breast/fold1_00000347.png,train
Breast/fold1_00000348.png,train
Breast/fold1_00000349.png,train
Breast/fold1_00000351.png,train
Breast/fold1_00000352.png,train
Breast/fold1_00000353.png,train
Breast/fold1_00000354.png,train
Breast/fold1_00000355.png,train
Breast/fold1_00000356.png,train
Breast/fold1_00000357.png,train
Breast/fold1_00000358.png,train
Breast/fold1_00000359.png,train
Breast/fold1_00000360.png,train
Breast/fold1_00000361.png,train
Breast/fold1_00000362.png,train
Breast/fold1_00000363.png,train
Breast/fold1_00000364.png,train
Breast/fold1_00000365.png,train
Breast/fold1_00000366.png,train
Breast/fold1_00000367.png,train
Breast/fold1_00000368.png,train
Breast/fold1_00000369.png,train
Breast/fold1_00000370.png,train
Breast/fold1_00000371.png,train
Breast/fold1_00000372.png,train
Breast/fold1_00000373.png,train
Breast/fold1_00000374.png,train
Breast/fold1_00000375.png,train
Breast/fold1_00000376.png,train
Breast/fold1_00000377.png,train
Breast/fold1_00000378.png,train
Breast/fold1_00000379.png,train
Breast/fold1_00000380.png,train
Breast/fold1_00000381.png,train
Breast/fold1_00000382.png,train
Breast/fold1_00000383.png,train
Breast/fold1_00000384.png,train
Breast/fold1_00000385.png,train
Breast/fold1_00000386.png,train
Breast/fold1_00000387.png,train
Breast/fold1_00000388.png,train
Breast/fold1_00000389.png,train
Breast/fold1_00000390.png,train
Breast/fold1_00000391.png,train
Breast/fold1_00000392.png,train
Breast/fold1_00000393.png,train
Breast/fold1_00000394.png,train
Breast/fold1_00000395.png,train
Breast/fold1_00000396.png,train
Breast/fold1_00000397.png,train
Breast/fold1_00000398.png,train
Breast/fold1_00000399.png,train
Breast/fold1_00000400.png,train
Breast/fold1_00000401.png,train
Breast/fold1_00000402.png,train
Breast/fold1_00000403.png,train
Breast/fold1_00000404.png,train
Breast/fold1_00000405.png,train
Breast/fold1_00000406.png,train
Breast/fold1_00000407.png,train
Breast/fold1_00000408.png,train
Breast/fold1_00000409.png,train
Breast/fold1_00000410.png,train
Breast/fold1_00000411.png,train
